0.01,1.0019449445929784
0.060000000000000005,1.0349153912452962
0.11,1.1016662216070368
0.16000000000000003,1.1954618149433294
0.21000000000000002,1.3087954044257029
0.26,1.4345916505033491
0.31000000000000005,1.5668903622677475
0.36000000000000004,1.7010664692708892
0.41000000000000003,1.8337579977218301
0.46,1.9626614112180683
0.51,2.0862969461553913
0.56,2.2037949497263445
0.6100000000000001,2.3147213248733127
0.66,2.41894347204081
0.7100000000000001,2.516531181778806
0.76,2.607685229895533
0.81,2.6926869211452957
0.8600000000000001,2.7718630069382115
0.91,2.8455615428092256
0.9600000000000001,2.914135906416414
1.,2.9655401496843483
