0.,0.000844562881679919
0.05,0.02377221420109527
0.1,0.04647475950713058
0.15000000000000002,0.06891877901710089
0.2,0.09106704115908719
0.25,0.11287825685554082
0.30000000000000004,0.13430686242225895
0.35000000000000003,0.1553028451278858
0.4,0.17581162797270683
0.45,0.19577403272919006
0.5,0.21512634255619273
0.55,0.23380048730937603
0.6000000000000001,0.2517243757152274
0.65,0.26882239849108913
0.7000000000000001,0.28501612487303135
0.75,0.3002252114390518
0.8,0.31436853620125876
0.8500000000000001,0.32736556239604175
0.9,0.3391379251050106
0.9500000000000001,0.34961121992563915
1.,0.3587169568483399
1.05,0.3663946251508115
1.1,0.3725937977706342
1.1500000000000001,0.37727618791613576
1.2000000000000002,0.38041755853075543
1.25,0.38200937859846124
1.3,0.38206012091196073
1.35,0.3805961050436912
1.4000000000000001,0.37766180727048454
1.4500000000000002,0.3733195854887431
1.5,0.3676488
1.55,0.36074434773439473
1.6,0.35271466459676293
1.6500000000000001,0.3436792844916752
1.7000000000000002,0.3337660707934923
1.75,0.32310825391446857
1.8,0.31184141565996437
1.85,0.30010055703426647
1.9000000000000001,0.2880173721432903
1.9500000000000002,0.2757178289429324
2.,0.2633201305763748
2.0500000000000003,0.25093310192531176
2.1,0.23865501757544097
2.15,0.22657286196531115
2.2,0.21476199165353776
2.25,0.20328615425559102
2.3000000000000003,0.19219780882891574
2.35,0.18153868792949118
2.4000000000000004,0.17134054144775898
