0.01,1.0068484460833347
0.060000000000000005,1.113268965180542
0.11,1.3102633029445296
0.16000000000000003,1.5537827126618262
0.21000000000000002,1.8088713296509027
0.26,2.054518073711743
0.31000000000000005,2.2805131319800216
0.36000000000000004,2.483196334721049
0.41000000000000003,2.662384594214657
0.46,2.8195462399339593
0.51,2.956810372027273
0.56,3.0764600926146186
0.6100000000000001,3.1806891875876557
0.66,3.2714974475140055
0.7100000000000001,3.3506568853625067
0.76,3.4197127595763472
0.81,3.480000433089186
0.8600000000000001,3.5326682574356116
0.91,3.5787015291447055
0.9600000000000001,3.6189451790901432
1.,3.6474623211635
