Input,MAPKpp,MI,name,slevel
0.5757142857142857,0.691409139615235,-1.3010065115810192,Bell,StotOE
0.5959183673469388,0.6837863676127338,-1.2963176034252764,Bell,StotOE
0.6161224489795918,0.6767420084187102,-1.286963017451991,Bell,StotOE
0.6363265306122449,0.6702900836020678,-1.2719119930045963,Bell,StotOE
0.656530612244898,0.6644507720296141,-0.9219695129335073,Bell,StotOE
0.676734693877551,0.6592515598648055,-1.222398153771868,Bell,StotOE
0.6969387755102041,0.6547285008945187,-1.1851241352851325,Bell,StotOE
0.7171428571428571,0.6509278562516515,-1.1364493078444313,Bell,StotOE
0.7373469387755102,0.6479078372904149,-1.0712696485356863,Bell,StotOE
0.7575510204081632,0.645740495435091,-0.9740967976566868,Bell,StotOE
0.7777551020408163,0.6445134342785201,-0.7782538852487026,Bell,StotOE
0.7979591836734694,0.6443307700461054,0.5967737510174767,Bell,StotOE
0.8181632653061224,0.6453122611217049,0.9656566748709688,Bell,StotOE
0.8383673469387755,0.6475888009716594,1.1149603955537055,Bell,StotOE
0.8585714285714285,0.6512916497290397,1.2277725381244529,Bell,StotOE
0.8787755102040816,0.6565326776709335,1.3215933075530073,Bell,StotOE
0.8989795918367347,0.6633746449775221,1.3976959053498892,Bell,StotOE
0.9191836734693878,0.6717959255520042,1.454827923402219,Bell,StotOE
0.9393877551020408,0.681662114274669,1.4890984701294605,Bell,StotOE
0.9595918367346938,0.6927214174994498,1.4970584350705256,Bell,StotOE
0.9797959183673469,0.7046331643731899,1.4792770908783286,Bell,StotOE
1.0,0.7170205991248708,1.4394567877491034,Bell,StotOE
0.01,0.33921601349368424,11.8966357582964,Constant,StotNative
0.030204081632653063,0.45470902081560716,9.985025857108056,Constant,StotNative
0.05040816326530612,0.5358460514237855,8.827944420923263,Constant,StotNative
0.07061224489795918,0.596990644827756,8.031003588232702,Constant,StotNative
0.09081632653061224,0.6451554276418979,7.430951071523881,Constant,StotNative
0.11102040816326529,0.6842821306823387,6.961873027844845,Constant,StotNative
0.13122448979591836,0.716799152594461,6.574390951947489,Constant,StotNative
0.15142857142857144,0.7443030328057078,6.253196627037953,Constant,StotNative
0.1716326530612245,0.7678957778925932,5.974478630077658,Constant,StotNative
0.19183673469387755,0.7883674650774587,5.733013566467806,Constant,StotNative
0.2120408163265306,0.806302057040136,5.517657624953697,Constant,StotNative
0.23224489795918368,0.8221421206631148,5.326666007047655,Constant,StotNative
0.2524489795918367,0.8362301681093744,5.154245617969247,Constant,StotNative
0.2726530612244898,0.8488360483061675,4.995592763276656,Constant,StotNative
0.29285714285714287,0.8601756543684705,4.851736255869748,Constant,StotNative
0.3130612244897959,0.8704240397073499,4.718712769781066,Constant,StotNative
0.333265306122449,0.8797248244797339,4.595611317234382,Constant,StotNative
0.35346938775510206,0.8881970774941869,4.480278677180521,Constant,StotNative
0.3736734693877551,0.8959404375613308,4.37434781800214,Constant,StotNative
0.39387755102040817,0.9030389868664871,4.273537717183586,Constant,StotNative
0.4140816326530612,0.9095642201991401,4.181248882053606,Constant,StotNative
0.4342857142857143,0.915577350636132,4.093662977448214,Constant,StotNative
0.45448979591836736,0.9211311134729809,4.009589530561294,Constant,StotNative
0.4746938775510204,0.9262712151368396,3.9300965621606645,Constant,StotNative
0.49489795918367346,0.9310374706276661,3.8566525777024534,Constant,StotNative
0.5151020408163265,0.9354647374973452,3.7847702844005378,Constant,StotNative
0.5353061224489796,0.9395836705921751,3.717043628630015,Constant,StotNative
0.5555102040816327,0.9434213523274225,3.652958214042656,Constant,StotNative
0.5757142857142857,0.947001785159448,3.5917914708383067,Constant,StotNative
0.5959183673469388,0.9503463370827331,3.5311390471788355,Constant,StotNative
0.6161224489795918,0.9534740895198627,3.474902056946746,Constant,StotNative
0.6363265306122449,0.9564021390855955,3.4197284782324053,Constant,StotNative
0.656530612244898,0.9591458485544125,3.36612273762822,Constant,StotNative
0.676734693877551,0.9617190648450468,3.3148689134307623,Constant,StotNative
0.6969387755102041,0.9641343012902701,3.267952895479042,Constant,StotNative
0.7171428571428571,0.966402895304129,3.2207242856754092,Constant,StotNative
0.7373469387755102,0.9685351438981367,3.175623372469117,Constant,StotNative
0.7575510204081632,0.9705404207057161,3.130870020558337,Constant,StotNative
0.7777551020408163,0.9724272774842954,3.0872157881806896,Constant,StotNative
0.7979591836734694,0.9742035324353342,3.045217962034581,Constant,StotNative
0.8181632653061224,0.9758763472695267,3.006859236418785,Constant,StotNative
0.8383673469387755,0.9774522947748256,2.9681126838286143,Constant,StotNative
0.8585714285714285,0.9789374181373964,2.9307900422336837,Constant,StotNative
0.8787755102040816,0.9803372831790708,2.8929873378661304,Constant,StotNative
0.8989795918367347,0.9816570245581887,2.857144315929205,Constant,StotNative
0.9191836734693878,0.9829013866921291,2.821369297011753,Constant,StotNative
0.9393877551020408,0.9840747596697493,2.7874584273051135,Constant,StotNative
0.9595918367346938,0.9851812124302619,2.754962289367707,Constant,StotNative
0.9797959183673469,0.9862245206444332,2.7208052794388924,Constant,StotNative
1.0,0.987208193110398,2.6911378951543723,Constant,StotNative
0.01,0.8670926258771184,47.58434375903025,Constant,StotOE
0.030204081632653063,0.9870854520388128,11.494253793031897,Constant,StotOE
0.05040816326530612,0.9999871659824187,5.943415411181027,Constant,StotOE
0.07061224489795918,0.9936412695308997,3.7257423624037496,Constant,StotOE
0.09081632653061224,0.9815127066957561,2.527124741050539,Constant,StotOE
0.11102040816326529,0.9674504265237464,1.7636749132945828,Constant,StotOE
0.13122448979591836,0.9528718806713167,1.2269369563980932,Constant,StotOE
0.15142857142857144,0.9383702716431136,0.8232997413553883,Constant,StotOE
0.1716326530612245,0.9242079234979634,0.5071775440004157,Constant,StotOE
0.19183673469387755,0.910499282754126,0.2518064623602594,Constant,StotOE
0.2120408163265306,0.8972879753091587,0.041607030551694214,Constant,StotOE
0.23224489795918368,0.8845823047763084,-0.13401882778581745,Constant,StotOE
0.2524489795918367,0.872372712769385,-0.2821278206194266,Constant,StotOE
0.2726530612244898,0.8606407839479577,-0.40904793917043314,Constant,StotOE
0.29285714285714287,0.8493640438151461,-0.5172078130371228,Constant,StotOE
0.3130612244897959,0.8385185640009977,-0.6104823838789094,Constant,StotOE
0.333265306122449,0.8280803822007129,-0.6905464337571928,Constant,StotOE
0.35346938775510206,0.8180262639427837,-0.7610679714373644,Constant,StotOE
0.3736734693877551,0.8083340914703606,-0.8218371413714521,Constant,StotOE
0.39387755102040817,0.7989830394744971,-0.8742586437922223,Constant,StotOE
0.4140816326530612,0.78995362858022,-0.9203207664479677,Constant,StotOE
0.4342857142857143,0.7812277097329718,-0.9617542113725803,Constant,StotOE
0.45448979591836736,0.7727884106539664,-0.997199064294386,Constant,StotOE
0.4746938775510204,0.7646200543157489,-0.4524023779063716,Constant,StotOE
0.49489795918367346,0.7567081217326319,-1.0556063367443036,Constant,StotOE
0.5151020408163265,0.7490390811914602,-1.0799642924508626,Constant,StotOE
0.5353061224489796,0.7416003950623274,-1.101452596478149,Constant,StotOE
0.5555102040816327,0.7343803988305578,-1.120276393965192,Constant,StotOE
0.5757142857142857,0.7273682378013631,-1.1375621631058053,Constant,StotOE
0.5959183673469388,0.7205538003511078,-1.1525983499204435,Constant,StotOE
0.6161224489795918,0.7139276567100031,-1.1664866599190156,Constant,StotOE
0.6363265306122449,0.707481002847554,-1.1785203707789056,Constant,StotOE
0.656530612244898,0.7012056094162159,-1.188913244347389,Constant,StotOE
0.676734693877551,0.6950937752287321,-1.1981305665245525,Constant,StotOE
0.6969387755102041,0.6891382849764316,-1.2076938197285951,Constant,StotOE
0.7171428571428571,0.6833323707204905,-1.2154401347447028,Constant,StotOE
0.7373469387755102,0.6776696770605035,-1.2224619715158496,Constant,StotOE
0.7575510204081632,0.6721442292884179,-1.2291902110663189,Constant,StotOE
0.7777551020408163,0.6667504044654091,-1.2347285923885027,Constant,StotOE
0.7979591836734694,0.6614829051725937,-1.2404067012978264,Constant,StotOE
0.8181632653061224,0.6563367354046815,-1.2453149378407207,Constant,StotOE
0.8383673469387755,0.6513071787667585,-1.2499648819255231,Constant,StotOE
0.8585714285714285,0.6463897715772893,-0.9691597835829848,Constant,StotOE
0.8787755102040816,0.6415803187774309,-1.2583094016177845,Constant,StotOE
0.8989795918367347,0.6368748088287208,-1.2618277805750404,Constant,StotOE
0.9191836734693878,0.6322694667200107,-1.265191119797161,Constant,StotOE
0.9393877551020408,0.6277607057013659,-1.268355233373089,Constant,StotOE
0.9595918367346938,0.6233451211791383,-1.2714653353009218,Constant,StotOE
0.9797959183673469,0.6190194787935337,-1.2742059042195786,Constant,StotOE
1.0,0.6147807034836452,-1.277029689235647,Constant,StotOE
0.01,0.259943661183153,0.12370957262620179,Rising,StotNative
0.030204081632653063,0.2623611857399051,0.2810010065484542,Rising,StotNative
0.05040816326530612,0.26641964136061785,0.45568889414220287,Rising,StotNative
0.07061224489795918,0.27202834924933955,0.6441429023466265,Rising,StotNative
0.09081632653061224,0.2790771565465904,0.8439057401677769,Rising,StotNative
0.11102040816326529,0.2874412890849144,1.0509142199185073,Rising,StotNative
0.13122448979591836,0.2969864141197396,1.2620428117827496,Rising,StotNative
0.15142857142857144,0.3075733366030354,1.4749686288225565,Rising,StotNative
0.1716326530612245,0.31906230201105507,1.6882383292068555,Rising,StotNative
0.19183673469387755,0.33131655307062857,1.8945392763461448,Rising,StotNative
0.2120408163265306,0.34420516482386876,2.099077412306236,Rising,StotNative
0.23224489795918368,0.35760512652799215,2.2937725619419367,Rising,StotNative
0.2524489795918367,0.37140273645785316,2.4814442666152754,Rising,StotNative
0.2726530612244898,0.3854944014178792,2.660897925800216,Rising,StotNative
0.29285714285714287,0.39978693519910213,2.8302242516525102,Rising,StotNative
0.3130612244897959,0.4141974903667268,2.988380713192313,Rising,StotNative
0.333265306122449,0.42865319811700975,3.140261028672967,Rising,StotNative
0.35346938775510206,0.4430906170464419,3.2785834643225487,Rising,StotNative
0.3736734693877551,0.45745505794532876,3.4073580550988476,Rising,StotNative
0.39387755102040817,0.4716998466575254,3.5278008091972457,Rising,StotNative
0.4140816326530612,0.4857857730128791,3.638508907720138,Rising,StotNative
0.4342857142857143,0.49967925021282783,3.738900704222873,Rising,StotNative
0.45448979591836736,0.5133537704791261,3.831514678249461,Rising,StotNative
0.4746938775510204,0.5267870395737188,3.9146245033845446,Rising,StotNative
0.49489795918367346,0.5399614389258776,3.992836473680401,Rising,StotNative
0.5151020408163265,0.5528632318228562,4.05865616090033,Rising,StotNative
0.5353061224489796,0.5654820457608696,4.119862657025815,Rising,StotNative
0.5555102040816327,0.5778104050067724,4.175409739402794,Rising,StotNative
0.5757142857142857,0.5898433205180984,4.2236431492108615,Rising,StotNative
0.5959183673469388,0.601577924611495,4.266756599028844,Rising,StotNative
0.6161224489795918,0.6130131485878026,4.30381419488311,Rising,StotNative
0.6363265306122449,0.6241494453292556,4.339018895205311,Rising,StotNative
0.656530612244898,0.6349885736739388,4.365472045530161,Rising,StotNative
0.676734693877551,0.6455332195049037,4.3883432641572755,Rising,StotNative
0.6969387755102041,0.6557871519248704,4.407959552280342,Rising,StotNative
0.7171428571428571,0.6657547202700368,4.425666788604005,Rising,StotNative
0.7373469387755102,0.6754408886739324,4.43274786362569,Rising,StotNative
0.7575510204081632,0.6848510842328087,4.44240369788183,Rising,StotNative
0.7777551020408163,0.693991094835932,4.448938244351933,Rising,StotNative
0.7979591836734694,0.7028669833482356,4.4496532584343935,Rising,StotNative
0.8181632653061224,0.7114850125424299,4.452138358368644,Rising,StotNative
0.8383673469387755,0.7198515844216891,4.448800964065734,Rising,StotNative
0.8585714285714285,0.7279731973344807,4.445945982007168,Rising,StotNative
0.8787755102040816,0.7358563337036201,4.438942020357339,Rising,StotNative
0.8989795918367347,0.7435075644336854,4.429003216723082,Rising,StotNative
0.9191836734693878,0.7509333687275643,4.42098882922793,Rising,StotNative
0.9393877551020408,0.7581401900746423,4.408930787786578,Rising,StotNative
0.9595918367346938,0.7651343881656795,4.397803749255814,Rising,StotNative
0.9797959183673469,0.7719222300093223,4.382691883559102,Rising,StotNative
1.0,0.7785098718361207,4.3676624986013355,Rising,StotNative
0.01,0.3981757843459642,35.725451903139934,Rising,StotOE
0.030204081632653063,0.7614633771223264,28.74549131739093,Rising,StotOE
0.05040816326530612,0.9203463517194355,16.392741322087332,Rising,StotOE
0.07061224489795918,0.9801668483552042,10.011575199954788,Rising,StotOE
0.09081632653061224,0.9986204358817872,6.581236094051772,Rising,StotOE
0.11102040816326529,0.9981191571162118,4.527406340902595,Rising,StotOE
0.13122448979591836,0.98821459733732,3.172068904864472,Rising,StotOE
0.15142857142857144,0.9734319478776284,2.2095978225093815,Rising,StotOE
0.1716326530612245,0.9561074102100937,1.488512996997067,Rising,StotOE
0.19183673469387755,0.93752883569127,0.9258345408911173,Rising,StotOE
0.2120408163265306,0.918441245485284,0.4782032476742444,Rising,StotOE
0.23224489795918368,0.8992901241007202,0.11293373839035345,Rising,StotOE
0.2524489795918367,0.8803468924263546,-0.18594162903635886,Rising,StotOE
0.2726530612244898,0.8617775060705201,-0.43290324302609023,Rising,StotOE
0.29285714285714287,0.8436818817548613,-0.6374708904279807,Rising,StotOE
0.3130612244897959,0.8261175282935949,-0.8073227846186143,Rising,StotOE
0.333265306122449,0.8091142319649398,-0.9483960424521038,Rising,StotOE
0.35346938775510206,0.7926834555787856,-1.0663671941985928,Rising,StotOE
0.3736734693877551,0.7768245048551702,-1.164252538259897,Rising,StotOE
0.39387755102040817,0.7615286547845906,-1.24628960935048,Rising,StotOE
0.4140816326530612,0.746781952801227,-1.3141085603712852,Rising,StotOE
0.4342857142857143,0.7325671455036407,-1.3709267969850785,Rising,StotOE
0.45448979591836736,0.718865003053477,-0.7786254849206918,Rising,StotOE
0.4746938775510204,0.7056552843906418,-0.8517888823465359,Rising,StotOE
0.49489795918367346,0.6929173233687944,-0.9164026484753346,Rising,StotOE
0.5151020408163265,0.6806305209748212,-1.5183456536464173,Rising,StotOE
0.5353061224489796,0.6687745946016002,-1.0221841886519039,Rising,StotOE
0.5555102040816327,0.6573298789719824,-1.5602234257767775,Rising,StotOE
0.5757142857142857,0.6462773335491337,-1.5759605799250216,Rising,StotOE
0.5959183673469388,0.6355987187217108,-1.5891464771449169,Rising,StotOE
0.6161224489795918,0.6252765869894603,-1.1692729019914525,Rising,StotOE
0.6363265306122449,0.6152943479344462,-1.608718740863763,Rising,StotOE
0.656530612244898,0.6056361799255829,-1.219449672273085,Rising,StotOE
0.676734693877551,0.5962871320239849,-1.6215951341640247,Rising,StotOE
0.6969387755102041,0.5872329861616331,-1.6261569597198093,Rising,StotOE
0.7171428571428571,0.5784603111669506,-1.6298857350638567,Rising,StotOE
0.7373469387755102,0.5699563926907565,-1.6328060137620466,Rising,StotOE
0.7575510204081632,0.5617092063456063,-1.6346369027982197,Rising,StotOE
0.7777551020408163,0.5537073824688975,-1.6359608990958254,Rising,StotOE
0.7979591836734694,0.545940171118904,-1.636701943660181,Rising,StotOE
0.8181632653061224,0.538397407453859,-1.6370249626420459,Rising,StotOE
0.8383673469387755,0.5310694782960181,-1.6368594348055103,Rising,StotOE
0.8585714285714285,0.523947283990479,-1.3504286521389504,Rising,StotOE
0.8787755102040816,0.5170222314657602,-1.35673434683084,Rising,StotOE
0.8989795918367347,0.51028617472345,-1.6344653970790752,Rising,StotOE
0.9191836734693878,0.5037313884185247,-1.633080344036638,Rising,StotOE
0.9393877551020408,0.4973505701327492,-1.6314785067820914,Rising,StotOE
0.9595918367346938,0.491136792706083,-1.629705288701348,Rising,StotOE
0.9797959183673469,0.4850834869736433,-1.6277227600951971,Rising,StotOE
1.0,0.4791844201006851,-1.6256211388948043,Rising,StotOE
0.01,0.36702447967497526,15.579711985431743,Falling,StotNative
0.030204081632653063,0.5079994032979115,11.951985838822784,Falling,StotNative
0.05040816326530612,0.5990277887647214,10.010647491762658,Falling,StotNative
0.07061224489795918,0.6639697381673417,8.765549050064847,Falling,StotNative
0.09081632653061224,0.7130905264861596,7.887107019574908,Falling,StotNative
0.11102040816326529,0.7517192580515968,7.2188678635043155,Falling,StotNative
0.13122448979591836,0.7829585443470318,6.692456050609176,Falling,StotNative
0.15142857142857144,0.8087617514204862,6.263232959051578,Falling,StotNative
0.1716326530612245,0.830431067958944,5.903852096152945,Falling,StotNative
0.19183673469387755,0.848873437614161,5.596594158276573,Falling,StotNative
0.2120408163265306,0.8647428315581847,5.328118516706366,Falling,StotNative
0.23224489795918368,0.8785243118830754,5.096249748411271,Falling,StotNative
0.2524489795918367,0.8905861977274421,4.886092807023609,Falling,StotNative
0.2726530612244898,0.9012137618122669,4.7020327724528626,Falling,StotNative
0.29285714285714287,0.9106317424088624,4.532768734971006,Falling,StotNative
0.3130612244897959,0.9190198142405502,4.379611630645665,Falling,StotNative
0.333265306122449,0.9265234955822303,4.240796930927012,Falling,StotNative
0.35346938775510206,0.9332619910707822,4.111064660955372,Falling,StotNative
0.3736734693877551,0.9393339489680056,3.9926063645358356,Falling,StotNative
0.39387755102040817,0.9448217591290112,3.8822613555683008,Falling,StotNative
0.4140816326530612,0.9497947864539631,3.778002604699577,Falling,StotNative
0.4342857142857143,0.9543118871873727,3.6837052327400928,Falling,StotNative
0.45448979591836736,0.958423328038612,3.593333151732772,Falling,StotNative
0.4746938775510204,0.9621723122897108,3.5084177531393763,Falling,StotNative
0.49489795918367346,0.9655961855920833,3.428043355126034,Falling,StotNative
0.5151020408163265,0.9687274009395502,3.3509045707157203,Falling,StotNative
0.5353061224489796,0.9715942976629156,3.279289616914015,Falling,StotNative
0.5555102040816327,0.974221735181668,3.209365429001533,Falling,StotNative
0.5757142857142857,0.976631612883978,3.1464410410586887,Falling,StotNative
0.5959183673469388,0.9788432985090691,3.0818325292317854,Falling,StotNative
0.6161224489795918,0.9808739841118794,3.0223323298666402,Falling,StotNative
0.6363265306122449,0.9827389832386932,2.9643410940009907,Falling,StotNative
0.656530612244898,0.9844519805080951,2.909566544684817,Falling,StotNative
0.676734693877551,0.9860252423431274,2.856685686522286,Falling,StotNative
0.6969387755102041,0.987469795441259,2.8060701099229823,Falling,StotNative
0.7171428571428571,0.9887955794424144,2.756672007666017,Falling,StotNative
0.7373469387755102,0.9900115766998939,2.709664998025032,Falling,StotNative
0.7575510204081632,0.9911259246943152,2.663679323969596,Falling,StotNative
0.7777551020408163,0.992146012286853,2.619407400838419,Falling,StotNative
0.7979591836734694,0.9930785634167262,2.5765254010837992,Falling,StotNative
0.8181632653061224,0.9939297099027328,2.5352069897953977,Falling,StotNative
0.8383673469387755,0.9947050542021052,2.495245962261005,Falling,StotNative
0.8585714285714285,0.9954097257741626,2.4555809807309075,Falling,StotNative
0.8787755102040816,0.9960484282761957,2.4178443930302347,Falling,StotNative
0.8989795918367347,0.9966254833984269,2.3811879691678373,Falling,StotNative
0.9191836734693878,0.9971448679746098,2.345238933920037,Falling,StotNative
0.9393877551020408,0.9976102474361968,2.310672235766292,Falling,StotNative
0.9595918367346938,0.9980250051458408,2.2765317410151833,Falling,StotNative
0.9797959183673469,0.9983922688901521,2.2438502259637914,Falling,StotNative
1.0,0.9987149341389046,2.2115902162512016,Falling,StotNative
0.01,0.9175206369817491,45.100032726175236,Falling,StotOE
0.030204081632653063,0.9988270848656111,9.576703678916715,Falling,StotOE
0.05040816326530612,0.9933254844974186,4.590745455305313,Falling,StotOE
0.07061224489795918,0.975432690748642,2.6180033035118586,Falling,StotOE
0.09081632653061224,0.955058490753445,1.5540565177671979,Falling,StotOE
0.11102040816326529,0.9346883277912478,0.8788774823615984,Falling,StotOE
0.13122448979591836,0.9150841710618746,0.40844546918680935,Falling,StotOE
0.15142857142857144,0.8964756287065931,0.06149503327104895,Falling,StotOE
0.1716326530612245,0.878902493125719,-0.20334714845386434,Falling,StotOE
0.19183673469387755,0.8623330205155421,-0.4118328888861256,Falling,StotOE
0.2120408163265306,0.8467096403517351,-0.577316078421169,Falling,StotOE
0.23224489795918368,0.8319678228489568,-0.7107088360533419,Falling,StotOE
0.2524489795918367,0.8180440571189446,-0.8190088331414725,Falling,StotOE
0.2726530612244898,0.8048791288365976,-0.9072084892811408,Falling,StotOE
0.29285714285714287,0.7924192931623256,-0.9792168772294231,Falling,StotOE
0.3130612244897959,0.7806164972272797,-1.0376500115297878,Falling,StotOE
0.333265306122449,0.7694281758206969,-0.4172618267858477,Falling,StotOE
0.35346938775510206,0.7588169417387279,-1.1248299343663477,Falling,StotOE
0.3736734693877551,0.7487500965271172,-1.1564859313536848,Falling,StotOE
0.39387755102040817,0.7391993449497459,-1.1817159675634392,Falling,StotOE
0.4140816326530612,0.7301404077429768,-0.6669967773788391,Falling,StotOE
0.4342857142857143,0.7215527999593698,-1.2160531049932,Falling,StotOE
0.45448979591836736,0.713419532236861,-1.227240761641923,Falling,StotOE
0.4746938775510204,0.7057270517613915,-1.2334481038771188,Falling,StotOE
0.49489795918367346,0.6984651201875697,-1.236879044833295,Falling,StotOE
0.5151020408163265,0.6916268007125285,-0.48111383483768616,Falling,StotOE
0.5353061224489796,0.6852085961842217,-1.2335254030286757,Falling,StotOE
0.5555102040816327,0.6792104634613545,-1.2264735358777938,Falling,StotOE
0.5757142857142857,0.6736362024437227,-1.216307649044478,Falling,StotOE
0.5959183673469388,0.668493750613981,-1.2025280530559224,Falling,StotOE
0.6161224489795918,0.6637956980290916,-1.184333924594133,Falling,StotOE
0.6363265306122449,0.6595599564474826,-1.1610540740897044,Falling,StotOE
0.656530612244898,0.6558106368503176,-1.1313444475946375,Falling,StotOE
0.676734693877551,0.6525791872728202,-1.0933407074989872,Falling,StotOE
0.6969387755102041,0.649905855163435,-1.0435141571174125,Falling,StotOE
0.7171428571428571,0.6478415506554708,-0.9730878229197975,Falling,StotOE
0.7373469387755102,0.6464501918192471,-0.8556041368436703,Falling,StotOE
0.7575510204081632,0.6458115998400794,-0.475524400236251,Falling,StotOE
0.7777551020408163,0.6460249449170475,0.7539514518302997,Falling,StotOE
0.7979591836734694,0.647212606868927,0.9771394002062922,Falling,StotOE
0.8181632653061224,0.6495238858237161,1.1070365837968448,Falling,StotOE
0.8383673469387755,0.6531372972390849,1.2136554547449228,Falling,StotOE
0.8585714285714285,0.6582587715875123,1.3106547303184455,Falling,StotOE
